order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue
89277,92567c20-9b5a-41f6-b76c-377cf3075f26,Fashion,207.66,5,2024-08-22,Oceania,BankTransfer,6,1,3.2,10,934.47
89278,01af4f43-c520-4a4d-ba78-8715cb1b6b02,Electronics,314.47,1,2024-09-15,South America,Cash,9,0,4.3,0,314.47
89279,09eb3e60-2d6d-4cc5-8837-768f5041da23,Fashion,434.02,5,2024-02-12,North America,PayPal,2,0,3.3,10,1953.09
89280,e99a812d-1144-46f4-bd30-40312e608ba5,Automotive,205.605,6,2024-11-24,Africa,BankTransfer,8,0,3.5,15,1048.59
89281,9809babe-4bde-41fa-907f-23561a3618a1,Automotive,484.82,3,2023-06-13,North America,PayPal,1,1,3.1,0,1454.46
89282,4d18569d-3fb7-4e1c-a0d7-c624ebc8530b,Toys,123.129,5,2024-11-19,South America,Cash,1,0,4.4,0,615.64
89283,409174c1-148e-4c02-93c7-76f55dedb192,Automotive,213.156,2,2023-11-07,North America,PayPal,3,0,2.7,0,426.31
89284,472ffb65-e460-487f-a86b-8ff580010118,Toys,400.03,2,2023-05-06,North America,PayPal,5,0,5.0,0,800.06
89285,ad908b0d-90cf-49de-a32c-318b3d2954d6,Toys,402.64,4,2024-12-25,South America,BankTransfer,8,0,4.1,0,1610.56
89286,fc90ec1d-fc1c-46bc-abe3-9a162558c4b4,Electronics,130.338,2,2024-11-30,Europe,PayPal,5,0,2.2,5,247.64
89287,27b511dc-e8e8-4c16-90fc-629f6cb29a28,Automotive,461.45,5,2025-07-18,Asia,BankTransfer,3,0,2.6,10,2076.52
89288,7776ff64-a660-4731-ab2d-c4a44e8a9d05,Electronics,108.65,4,2023-07-01,Oceania,BankTransfer,9,0,4.1,0,434.6
89289,78d29209-d739-410a-a66f-4ab5f26a0291,Beauty,204.41,5,2023-10-30,Asia,PayPal,9,0,2.3,0,1022.05
89290,9242d2ea-2732-4c24-b4ff-f47166f67f85,Electronics,191.43,1,2024-06-23,North America,PayPal,6,0,3.8,10,172.29
89291,ac3c4f8b-7c8d-4b07-b790-199182b77742,Home,108.92,2,2024-12-04,South America,BankTransfer,6,0,4.7,0,217.84
89292,751a42b4-ebde-4cd8-8f78-9c0b4f0d37d8,Electronics,338.35,1,2025-02-11,Oceania,PayPal,3,0,2.0,10,304.52
89293,d7fb2fa3-e8cc-4151-bb53-8535dec37b0c,Automotive,485.71,4,2023-09-16,Asia,BankTransfer,7,0,2.0,0,1942.84
89294,43e3be63-b438-442b-8cd4-9f536fa6e5b9,Beauty,148.36,2,2024-08-29,Oceania,BankTransfer,8,0,4.2,15,252.21
89295,54b229f3-89a2-4481-ae2d-4a28fcdfe86f,Beauty,304.73,5,2023-07-15,Oceania,BankTransfer,9,0,2.7,5,1447.47
89296,cc3e7dcb-e90d-4cbe-b99e-b3b79b3cf9c1,Automotive,81.23,4,2025-09-08,South America,BankTransfer,9,0,3.6,5,308.67
89297,16e7278d-fbc2-40bc-a684-edd41ed74395,Toys,456.51,1,2023-06-03,Europe,CreditCard,6,0,3.9,15,388.03
89298,74539550-78ec-44d0-b15b-d530a0ea54f8,Toys,91.63,5,2024-07-15,Africa,BankTransfer,4,0,4.5,5,435.24
89299,3b247d97-717e-4028-a666-fd71cd18c541,Automotive,296.52,1,2025-12-02,Africa,PayPal,5,0,3.8,20,237.22
89300,e9687d6e-2d21-46bb-bbf0-926ccb9211d4,Beauty,384.95,2,2025-01-10,North America,PayPal,7,0,3.8,5,731.4
89301,41b79dbc-5cbf-4b5e-bd36-eec476731d32,Toys,242.33,4,2025-06-28,South America,CreditCard,3,0,3.2,5,920.85
89302,32247998-a089-4e54-9d23-46656a66afb1,Beauty,117.17,5,2023-03-12,Oceania,BankTransfer,4,0,4.1,10,527.26
89303,d896a05c-a9b9-441b-9e25-e2b79057062f,Home,258.156,4,2024-11-11,North America,Cash,5,0,4.8,5,980.99
89304,e6427e40-483b-42cd-b155-34275cf1cc57,Home,157.17,3,2025-03-16,South America,PayPal,6,1,2.1,10,424.36
89305,5931519e-8802-47bf-994d-5ca850df15de,Toys,261.94,5,2023-09-29,North America,CreditCard,7,0,2.2,10,1178.73
89306,5d5ef6df-10fd-49b7-9067-563244685e0c,Sports,112.03,4,2023-10-26,Africa,CreditCard,7,0,4.2,0,448.12
89307,d6fc0f66-e656-4ff3-a4f9-4351155b8cb9,Electronics,437.41,2,2023-12-25,Europe,Cash,2,0,2.8,0,874.82
89308,ab776b66-aebf-4a9a-a902-6e7bbb75f7d3,Sports,419.04,5,2025-04-05,South America,BankTransfer,5,0,3.3,0,2095.2
89309,0603b26d-f3b2-4a55-94f8-063745de1ca0,Home,70.39,2,2024-03-17,Africa,CreditCard,5,0,2.1,15,119.66
89310,2849452c-e05d-42f1-93a9-6d62eed5db46,Electronics,249.02,3,2023-09-01,Africa,BankTransfer,4,0,2.7,15,635.0
89311,5d6c07d5-9b98-4b01-abe8-e0fbc49d8d01,Electronics,341.09,2,2024-04-26,Asia,BankTransfer,5,1,3.0,0,682.18
89312,a8826c13-91f0-40d9-9e49-cb88432fd7a8,Fashion,196.9,5,2025-07-15,Asia,CreditCard,4,1,2.4,0,984.5
89313,3dd7886c-0fad-4826-beb6-21637a6df5a9,Fashion,468.19,3,2025-07-01,Oceania,CreditCard,5,0,3.1,0,1404.57
89314,b80612cd-e93f-49a8-9508-9c4a1c4b440f,Automotive,493.86,5,2023-04-18,Asia,PayPal,6,0,2.0,5,2345.84
89315,8f49057a-098d-42c0-8b60-b64697672197,Fashion,303.26,4,2025-06-09,Oceania,PayPal,9,0,2.9,10,1091.74
89316,fcb205b7-1c2b-4ee1-b143-d61a6b794ad0,Electronics,387.972,4,2023-11-24,Africa,Cash,6,0,2.4,10,1396.7
89317,736ae18c-6a31-4ab5-825a-0f7549487da7,Sports,84.08,2,2025-10-07,Asia,CreditCard,1,0,4.6,0,168.16
89318,69251801-8159-4953-98b2-5aa2e4f0bd7d,Home,456.51,3,2023-02-26,North America,PayPal,6,0,3.6,20,1095.62
89319,e6472b59-57c6-44c9-ba0c-190f1be6f6ef,Sports,386.57,4,2024-09-27,South America,BankTransfer,4,0,4.8,5,1468.97
89320,6c95965b-e9b0-45c6-94b3-50f7241d83a7,Electronics,492.5,2,2023-04-24,Europe,BankTransfer,2,0,3.4,0,985.0
89321,c5fb4bf7-afea-4a12-b19e-e6d441f0ee32,Electronics,132.16,3,2024-07-25,Asia,BankTransfer,9,0,2.4,5,376.66
89322,8c74e30c-42ee-484e-86ad-ca3db6c151eb,Home,434.16,1,2024-03-25,North America,PayPal,4,0,2.8,0,434.16
89323,492c530b-6602-410d-9e79-b3ee3884a4a7,Fashion,272.14,1,2025-07-12,North America,Cash,8,0,4.1,5,258.53
89324,c24a1a2a-4fdf-4408-a1ec-8a86c5ab7a46,Sports,397.7,3,2025-09-19,Oceania,Cash,6,0,4.8,0,1193.1
89325,5840e4df-4d95-4eb5-9e4a-3aef10cdea9d,Electronics,407.06,3,2024-04-29,South America,CreditCard,6,0,3.0,0,1221.18
89326,da96c90b-dbc4-437b-9284-f2c32376d7c3,Electronics,214.155,4,2023-11-15,Africa,Cash,3,0,2.9,0,856.62
89327,8eaced59-71ff-4738-8e40-4132b2d87fcf,Automotive,138.31,1,2023-01-09,North America,PayPal,4,0,3.8,0,138.31
89328,14041413-8862-4b43-a5ce-a6c53cabd75b,Automotive,41.76,2,2024-02-15,North America,Cash,5,0,4.7,0,83.52
89329,ee0d511b-869b-47dc-9efc-791e446df0cd,Automotive,99.42,3,2024-05-30,Oceania,Cash,9,0,4.4,5,283.35
89330,ac3c442d-ab35-478a-8dd2-d593cb1dc9fe,Toys,488.81,2,2023-03-01,Europe,BankTransfer,8,0,2.6,5,928.74
89331,5c6951e9-1075-4694-9169-280f9dfe6507,Home,321.6,5,2024-06-30,Africa,PayPal,2,1,2.7,0,1608.0
89332,221f4dbc-1d76-4543-b178-576deb50c2de,Automotive,20.12,1,2023-09-30,South America,PayPal,1,0,4.4,5,19.11
89333,030a910a-1d3e-4876-a2fd-523e7e7d4de8,Electronics,96.58,5,2024-12-18,Asia,CreditCard,5,0,2.2,5,458.75
89334,465257c8-8098-43e2-8e2b-2bfdb81d2e59,Fashion,104.26,4,2025-04-04,Oceania,BankTransfer,3,0,4.5,0,417.04
89335,db2e3a96-a053-4f9e-b384-b573691e1bda,Fashion,393.95,1,2023-08-18,Europe,BankTransfer,2,0,4.3,20,315.16
89336,6e05bcd8-3b3b-4c33-9ad8-10404957a939,Fashion,342.78,3,2023-10-21,Europe,CreditCard,2,0,2.2,0,1028.34
89337,ff42c5d6-49db-498e-a602-0718a6dc5649,Beauty,422.61,5,2024-08-26,Africa,PayPal,5,1,2.6,10,1901.74
89338,c6ae0c98-30bb-46cf-ba4b-a58da00398c5,Electronics,196.8,5,2024-08-09,Europe,CreditCard,8,0,2.9,0,984.0
89339,02975705-c10d-432b-974f-1438c7aae3ac,Sports,101.46,5,2023-12-26,Africa,PayPal,5,0,4.6,0,507.3
89340,c8ae51d9-69bc-4d1e-9fd6-7aeae45e5ee6,Electronics,179.52,3,2023-12-22,Africa,CreditCard,5,0,4.7,0,538.56
89341,384f1f03-676a-455d-bb68-86ec8600a345,Sports,81.82,2,2023-10-30,Europe,Cash,2,0,3.4,20,130.91
89342,c84a27a7-5d7a-4cac-83d5-5d6344336183,Beauty,144.41,5,2023-12-09,South America,PayPal,5,0,3.5,0,722.05
89343,c2e87324-d117-45f9-bfec-4ef030318f63,Sports,43.14,2,2023-02-16,North America,Cash,3,0,2.5,0,86.28
89344,3c7c5928-ef91-423c-bd5b-5e453a8c6633,Electronics,116.36,3,2025-06-06,Oceania,PayPal,7,0,4.3,5,331.63
89345,85c180d0-5390-437b-a1b3-8d411532de82,Electronics,378.97,3,2025-12-19,South America,PayPal,8,0,3.9,10,1023.22
89346,e9437692-b097-40cf-8096-0aaec0c232c4,Electronics,459.4,1,2023-02-24,Africa,CreditCard,7,0,3.9,0,459.4
89347,b01fe198-4991-4af2-8189-520098ee57c6,Home,256.5,3,2025-11-25,Asia,BankTransfer,3,0,3.9,5,731.02
89348,684bd935-6934-43ec-aee6-bb46b63d433d,Toys,266.11,2,2024-05-20,Oceania,CreditCard,2,0,3.5,0,532.22
89349,e8e68ded-8e07-4d05-b03f-d5f1a2fff700,Home,477.5,1,2024-05-10,Africa,BankTransfer,5,0,2.1,10,429.75
89350,8b488694-5509-4e0b-82ba-14d1017393f5,Beauty,373.96,1,2023-05-22,Europe,Cash,5,0,4.6,15,317.87
89351,0e5c1052-c5ea-47f6-bd37-da5cc2394ad6,Fashion,487.06,3,2023-06-26,Africa,PayPal,8,1,3.0,20,1168.94
89352,86fa1038-5ac8-4a3d-9428-bb5a7c2f2a3d,Sports,357.99,2,2024-05-14,South America,BankTransfer,6,0,4.4,0,715.98
89353,d438abb3-3a78-4bfb-9ea9-6338316fe89d,Toys,238.3,1,2023-04-24,North America,Cash,1,0,2.5,0,238.3
89354,e385dd25-6b4e-4775-8cb6-b511f5391829,Automotive,349.3,4,2023-03-06,Oceania,BankTransfer,6,0,3.4,5,1327.34
89355,16d0c66a-e26e-49f7-b9eb-57566dbe8cdd,Fashion,474.94,3,2023-01-13,Asia,PayPal,8,0,3.9,0,1424.82
89356,37f4fa29-6640-459b-b445-4d06178fb402,Automotive,153.41,3,2023-03-10,North America,Cash,8,1,4.4,10,414.21
89357,8f76febf-e820-4d9d-b1c9-6bff2e192ffb,Toys,468.48,3,2023-09-11,Asia,BankTransfer,5,0,2.9,15,1194.62
89358,89214690-08e6-4997-87d8-fce6d092dd8a,Home,74.6,1,2024-09-18,South America,Cash,1,0,3.1,10,67.14
89359,15882e5f-974b-440c-a79e-920fae5235c5,Home,199.59,3,2025-03-06,North America,CreditCard,6,0,4.5,0,598.77
89360,610a0cec-b52d-43d7-a553-28092fc02269,Electronics,11.49,2,2023-05-18,North America,Cash,8,0,3.5,0,22.98
89361,093f4b0b-af21-4aed-8cea-07b548397fd8,Beauty,153.972,2,2025-11-01,North America,CreditCard,2,0,3.6,0,307.94
89362,a2d929eb-ae6b-444c-be87-0d3cc0bceb81,Beauty,300.36,1,2024-10-19,North America,BankTransfer,2,0,4.9,5,285.34
89363,dac10cfb-2c1b-4b66-9135-d555f72e71d8,Sports,91.638,2,2023-11-22,North America,Cash,6,0,2.2,15,155.78
89364,47283587-36e9-4318-b14c-b979d2f89c43,Fashion,434.4,3,2024-04-16,Oceania,PayPal,4,1,4.8,10,1172.88
89365,ad65ad67-3c85-4762-b764-c4651642736b,Beauty,155.25,3,2024-01-30,South America,CreditCard,2,0,4.4,5,442.46
89366,2a2c4234-e1c9-421e-acdd-9b1e38fb07e6,Fashion,375.759,5,2024-11-06,Europe,CreditCard,9,0,2.4,0,1878.8
89367,08e3995b-524d-464e-b3f4-f131c4ca46aa,Automotive,14.82,5,2023-06-11,Europe,Cash,8,0,2.4,0,74.1
89368,8609f4d1-d726-4602-b18f-d1c1cbeed30a,Automotive,24.58,3,2025-05-15,South America,PayPal,7,0,4.4,0,73.74
89369,5fbc9bbc-4ba4-4139-bc89-3bcc6439f7c9,Beauty,423.46,3,2025-05-08,Asia,PayPal,9,0,4.1,10,1143.34
89370,3a42d2f4-fec9-494e-aa75-4b7b6f91ab18,Automotive,265.05,4,2023-06-19,North America,PayPal,1,0,2.2,0,1060.2
89371,b053e898-d55d-4ebd-98b7-41ad2ee425b8,Automotive,175.8,5,2023-01-19,North America,CreditCard,2,0,4.6,0,879.0
89372,d37b51e0-fd25-4dd9-89a7-e9e7e6217ff1,Toys,462.21,3,2023-12-15,Africa,PayPal,2,1,3.9,0,1386.63
89373,94a68fd3-9bc2-4ae9-84a3-4a04b3d0899e,Toys,195.003,5,2025-11-28,Oceania,BankTransfer,3,0,2.6,5,926.26
89374,4db7f89a-d72f-4457-9095-a8c4cd729029,Electronics,84.63,1,2023-07-22,North America,PayPal,2,1,2.5,10,76.17
89375,9da801a2-caf9-4f3a-a2f2-f2e1d77f0c38,Beauty,415.83,4,2023-06-28,Oceania,Cash,4,0,3.7,0,1663.32
89376,37873b08-e51b-4c3b-840f-feac39d4f55f,Toys,263.62,1,2024-12-27,North America,Cash,9,0,3.1,15,224.08
89377,14a95b9f-7efe-4cb9-8b4d-682416225280,Toys,26.46,3,2023-03-05,South America,BankTransfer,4,0,3.7,0,79.38
89378,a60c96e6-7f16-4db0-890e-21052768fe0c,Beauty,59.202000000000005,2,2025-11-04,Oceania,CreditCard,3,0,3.1,0,118.4
89379,76259b9f-769d-4af4-80bc-740e56a7003b,Sports,277.81,4,2024-12-07,South America,CreditCard,5,0,2.5,15,944.55
89380,74b8de22-7b08-40bb-a686-4776f6b36c63,Beauty,258.2,2,2025-08-12,North America,CreditCard,2,0,2.5,0,516.4
89381,be608a94-cdd2-451f-8fd5-826cd64a28e4,Toys,122.12,4,2024-05-13,North America,Cash,8,0,2.2,0,488.48
89382,92dd1868-ae7c-43d9-b44f-72b94167fd8b,Home,425.52,2,2024-01-15,North America,BankTransfer,8,0,4.3,10,765.94
89383,2d795986-2c45-4d20-9c39-113db5b62d86,Beauty,143.0,1,2023-12-18,North America,CreditCard,1,0,2.0,10,128.7
89384,4f1371df-0812-48ed-b356-b4173cde599f,Automotive,265.59,5,2023-06-13,Africa,CreditCard,3,0,3.5,0,1327.95
89385,9a63a05e-6437-4bac-b47b-c819ff61aa4c,Electronics,484.07,4,2024-12-07,Europe,Cash,5,0,3.0,0,1936.28
89386,291ef82b-12eb-43e9-b806-7cf2dd61a4a8,Toys,436.63,5,2024-01-04,Asia,Cash,9,1,2.3,0,2183.15
89387,90b89969-aa4a-4c1c-86f4-4dd203d420fb,Toys,145.47,1,2023-04-03,Oceania,CreditCard,9,0,2.2,10,130.92
89388,10e7ec06-d1a4-4b21-a02a-d84aa799107a,Beauty,12.02,4,2025-07-28,Oceania,PayPal,6,0,2.4,10,43.27
89389,bacf9472-9542-4862-b346-ea8b8b37aca0,Beauty,392.0,5,2025-12-24,Asia,BankTransfer,6,0,2.7,10,1764.0
89390,792cbd5d-ce08-4159-9a64-d8b3205536d3,Toys,397.85,5,2023-06-29,North America,Cash,2,0,3.4,0,1989.25
89391,6e006392-5601-4c23-a0c0-00458a28d3f8,Beauty,262.54,1,2024-04-26,North America,CreditCard,6,0,2.9,0,262.54
89392,c4661bb2-2090-4000-a770-b66094cba71f,Automotive,77.3,1,2023-07-10,South America,PayPal,5,0,3.3,5,73.43
89393,880ec10e-588e-4fc9-91c5-a91a4224ce5c,Beauty,83.21,5,2025-03-12,North America,Cash,9,0,3.1,15,353.64
89394,351b4373-0ff2-49db-bfc7-4263abfa34f7,Sports,302.08,4,2025-10-08,Oceania,CreditCard,6,0,3.4,20,966.66
89395,5fd9bc2e-5461-4f9b-ab12-d9f1602335f8,Beauty,460.0,1,2023-05-09,Europe,CreditCard,3,0,4.2,0,460.0
89396,c33cc667-d8f8-408b-8151-05daa05661a6,Toys,467.63,2,2025-09-21,Africa,CreditCard,1,0,4.2,0,935.26
89397,b706cde0-29ea-4009-bea2-1fb282939d8a,Sports,38.93,4,2024-12-18,Asia,Cash,2,0,2.8,0,155.72
89398,c27a0a5f-447d-4584-884c-5232e1e231fd,Automotive,252.39,1,2023-06-14,Asia,Cash,6,0,2.4,0,252.39
89399,0dd29ea7-61e2-4d37-b7c9-552baa9da242,Beauty,398.02,4,2024-05-20,Africa,Cash,1,0,4.2,5,1512.48
89400,3822e021-d364-4059-bcef-703e7cf5edb3,Electronics,39.48,5,2023-05-24,Oceania,Cash,5,0,4.3,20,157.92
89401,acaed37e-56c2-44e6-94f1-b7d2209d5269,Automotive,52.42,4,2024-01-19,Oceania,PayPal,9,0,5.0,0,209.68
89402,ac501d7e-92b1-4cf2-95f7-5d186b472989,Automotive,312.16,1,2025-08-24,Oceania,CreditCard,8,0,4.4,0,312.16
89403,31b6f716-0cf9-4f3f-9a5f-9b9b1acd7703,Beauty,394.84,3,2025-10-27,Europe,Cash,2,0,2.8,15,1006.84
89404,a1fcde25-0616-40cf-bd23-83a296e9d7f5,Sports,98.02,4,2025-10-25,Asia,Cash,8,0,2.5,0,392.08
89405,25769caf-a6a0-4f89-a549-7e8a4bfaaaef,Fashion,330.138,6,2025-11-16,Oceania,Cash,3,0,3.8,10,1782.75
89406,d1fae3f3-7838-4c1d-bc0f-2e1c037069db,Home,278.8,2,2025-09-17,South America,PayPal,4,0,5.0,0,557.6
89407,0a64622d-a7d9-4301-b58b-5d0cb86d8705,Electronics,245.73,1,2023-07-19,South America,CreditCard,7,0,2.8,10,221.16
89408,2bfedefa-08a6-4eb3-ad52-6bee944c4ba3,Beauty,479.62,5,2023-02-12,South America,PayPal,4,0,3.1,5,2278.19
89409,e6d894b2-7756-4837-8e6f-c50fa7cef6a3,Home,273.744,6,2024-11-12,Africa,Cash,4,0,5.0,0,1642.46
89410,63884507-e96e-4db6-b908-c358a79fd43c,Home,275.67,2,2024-11-12,Africa,BankTransfer,8,0,3.3,0,551.34
89411,8a8331ab-f1fb-48e6-97d8-bd27164d3853,Fashion,207.81,2,2023-01-06,Africa,Cash,1,0,3.2,5,394.84
89412,131e9e98-9c59-499f-9609-83ba90790628,Automotive,107.96,2,2025-09-19,Africa,BankTransfer,5,0,2.9,0,215.92
89413,d5c55d3e-c43f-43f1-9c45-50cc4e8301fe,Fashion,7.87,2,2023-01-20,Africa,BankTransfer,1,0,3.2,0,15.74
89414,4c4c45f0-27bb-4efe-9c5d-6b4a447899a1,Sports,213.76,4,2023-04-22,Europe,PayPal,5,0,2.2,10,769.54
89415,75a9c640-2078-40a9-94f8-f0b0672d9942,Toys,207.09,5,2024-04-18,North America,CreditCard,1,0,3.8,15,880.13
89416,4467245b-b5d5-48d2-a5d1-e5549e1230ff,Electronics,98.95,3,2023-03-07,Africa,CreditCard,7,0,4.4,0,296.85
89417,d64e5adc-4444-4280-bd28-80622161bc55,Toys,437.886,2,2024-11-18,Asia,Cash,5,0,4.9,0,875.77
89418,6f0598c5-988e-43e4-b88a-a966bb7a581c,Electronics,155.24,4,2023-07-03,Europe,Cash,3,0,3.2,5,589.91
89419,b39857bf-7b1f-4d5e-98bf-e7dbcb709298,Fashion,287.75,5,2023-08-08,Africa,Cash,7,1,2.8,0,1438.75
89420,ac45b34a-e935-4f7e-a2ab-19fb338f8587,Toys,152.2,3,2025-02-03,Oceania,PayPal,9,0,2.4,0,456.6
89421,098c512f-23ac-4d9c-bdb1-b2a31f5f10d5,Sports,240.94,5,2023-10-29,North America,Cash,8,0,2.7,0,1204.7
89422,70eba916-a941-428c-ac24-7860cb5b20ca,Toys,377.51,1,2025-01-16,South America,CreditCard,8,0,3.1,0,377.51
89423,550388a3-25a6-486f-9d8c-876fa4988b60,Beauty,316.59,5,2024-08-31,Europe,PayPal,2,0,3.0,0,1582.95
89424,372750ce-31f4-47d0-8282-559e986b98b7,Automotive,179.25,2,2023-06-10,Oceania,BankTransfer,5,0,4.5,10,322.65
89425,a050ad16-1888-4b2e-a647-9e2497892680,Home,123.741,2,2024-11-07,South America,PayPal,1,0,2.7,20,197.99
89426,6bd2e022-2e84-4800-96bf-327cbe929dbf,Beauty,325.476,5,2025-11-17,South America,CreditCard,1,0,4.7,0,1627.38
89427,5c24468f-2a35-4820-9401-d076ea6a1717,Beauty,55.12,2,2023-01-31,North America,BankTransfer,6,1,4.8,0,110.24
89428,26762b63-5bea-45a4-ad8a-2ba99565ea65,Sports,147.47,2,2024-08-29,Europe,BankTransfer,5,0,4.8,0,294.94
89429,8dbb4a9e-ae5a-4b4f-a44a-dfc48b43cfc2,Home,300.96900000000005,5,2023-11-12,Oceania,CreditCard,1,0,2.2,20,1203.88
89430,668c4775-ac77-43aa-b1c9-08d816b1298d,Home,251.01,2,2023-10-07,North America,Cash,1,0,3.7,0,502.02
89431,9d8cb431-fb77-49ba-85be-45872c560f1e,Home,106.17,3,2024-06-03,Europe,CreditCard,9,0,4.4,5,302.58
89432,e7ae2af2-1630-4fda-aee7-067302fc2973,Automotive,252.0,5,2023-08-03,Asia,CreditCard,3,0,4.9,5,1197.0
89433,9a0cac69-ac13-4cf7-ae81-f00495daee4a,Fashion,469.54,2,2025-07-11,Europe,PayPal,9,0,2.5,5,892.13
89434,34b9e468-9f7b-43b6-a14d-cf973c3b41fc,Home,271.48,3,2024-12-25,South America,BankTransfer,6,0,4.8,0,814.44
89435,14a27de4-fc3f-4ae7-8bd5-3ecf786a42d4,Toys,250.45,4,2025-10-09,Asia,PayPal,2,0,2.2,15,851.53
89436,04b483bd-a61a-42f5-97b9-3fe662233657,Beauty,245.8,5,2023-04-13,North America,BankTransfer,9,0,3.8,0,1229.0
89437,119871ac-28a3-4a7a-b86e-a0a47e21aabb,Electronics,421.93,4,2024-07-25,Africa,PayPal,7,0,3.2,0,1687.72
89438,150ef6ec-7198-4f47-b995-4cb66b87ad79,Fashion,108.09,1,2023-10-05,Asia,CreditCard,1,0,4.2,0,108.09
89439,debae3c9-b0a4-4bc4-8681-2d3626a21349,Beauty,427.41,3,2024-11-16,South America,CreditCard,4,0,4.9,0,1282.23
89440,8465bf7f-c72d-4fc4-b234-ebcf13524c99,Fashion,452.31,1,2025-01-14,Oceania,BankTransfer,7,0,4.0,15,384.46
89441,aa107428-a074-473b-a9de-af28f8553f3e,Toys,444.98,1,2025-03-15,Asia,BankTransfer,2,0,4.7,0,444.98
89442,cb99a094-2990-4c37-95e0-028d4a531e64,Electronics,71.71,3,2023-08-18,Africa,PayPal,3,0,2.9,5,204.37
89443,cbcd8927-b8da-4c02-9f39-f7c2cb584375,Fashion,306.18,3,2023-12-29,Oceania,CreditCard,6,0,2.2,5,872.61
89444,b8e1fd28-4d00-4652-a760-80426809b09a,Toys,258.53,2,2025-05-22,South America,CreditCard,7,0,3.3,0,517.06
89445,ca4756a9-46ae-4783-8a86-9bc24353e5ca,Automotive,202.17,4,2023-12-22,Asia,PayPal,5,0,2.5,0,808.68
89446,0dffcf8e-ce8d-4b96-85dc-bbf8c0ca4b4f,Toys,495.99,4,2025-01-23,Asia,Cash,3,0,4.9,5,1884.76
89447,1b65942f-9a8c-43be-a75f-381e35263150,Toys,228.8,1,2024-08-12,Oceania,BankTransfer,8,0,4.7,0,228.8
89448,5592c95e-396b-4531-bb3f-8dbbe6732343,Sports,203.193,4,2025-11-08,South America,BankTransfer,9,0,2.6,0,812.77
89449,1fd66741-cb9b-456a-beac-f2be195b245a,Fashion,372.93,5,2023-03-21,South America,PayPal,5,0,4.6,20,1491.72
89450,01b67481-6331-484c-a7a1-bdd007ccfb2b,Fashion,474.22,2,2024-07-10,Africa,BankTransfer,5,0,4.2,0,948.44
89451,2259de28-713a-4c9d-82bb-c9bd49a997e9,Home,220.023,2,2024-11-22,Europe,Cash,7,0,3.4,0,440.05
89452,963a1364-b76d-4061-baea-4a07c543f88d,Sports,443.25,5,2025-08-15,Africa,PayPal,5,0,4.1,0,2216.25
89453,7d9b79e0-af5d-442c-a9a2-fafbf1a193d5,Automotive,378.144,6,2024-11-25,Africa,CreditCard,6,0,3.1,0,2268.86
89454,65989f69-948c-4020-84ce-76f5abfcb7d6,Electronics,362.62,2,2023-01-27,Europe,CreditCard,4,0,3.6,10,652.72
89455,e7d0ec89-afb5-4d03-96aa-17838bff30aa,Fashion,214.362,5,2023-11-13,Europe,BankTransfer,6,0,4.6,5,1018.22
89456,84357a54-e1e4-4e79-ac9b-b119ffb8c036,Toys,287.154,5,2025-11-02,South America,PayPal,4,0,3.8,0,1435.77
89457,17919877-98e0-4ff0-a3bd-e6172ce47cb8,Home,105.32,1,2024-12-11,Asia,PayPal,8,0,3.1,0,105.32
89458,41376bc1-7227-4f5d-9af3-3151d77e9bae,Toys,101.44,4,2023-03-21,South America,PayPal,8,0,4.4,0,405.76
89459,e248091e-3038-4851-9362-6efcaa98cddc,Automotive,295.88,2,2023-06-02,Europe,CreditCard,7,0,3.3,5,562.17
89460,e8b9c59c-bc3b-439d-b40c-e9a318bb1b9b,Electronics,19.56,4,2024-07-05,North America,Cash,1,0,3.0,5,74.33
89461,0c91d93e-d997-421f-b9f2-6829e4fb3469,Automotive,414.864,5,2023-11-01,Oceania,BankTransfer,1,0,4.5,15,1763.17
89462,651eed77-f559-4860-bb53-4b788fb2cde1,Home,231.15,1,2023-07-30,Asia,Cash,6,0,2.1,5,219.59
89463,c6a435b0-79aa-40cb-a645-9478d8af6e8a,Toys,376.73,1,2024-08-02,North America,Cash,9,0,3.2,0,376.73
89464,1a4c3b08-95bc-4c8f-afac-118f4e51b86e,Sports,473.5,1,2023-02-16,South America,PayPal,2,0,2.7,0,473.5
89465,bb6fc87b-dd76-43ee-acd3-08b2fa3e07f1,Electronics,392.89,5,2025-10-22,Africa,PayPal,5,0,2.2,0,1964.45
89466,752de24a-90a3-4333-bb9c-8abf83913ab4,Fashion,109.83,1,2024-09-21,North America,Cash,9,0,2.2,10,98.85
89467,34ad7ed3-8947-4673-af7e-164811495941,Beauty,260.74,1,2024-06-26,Oceania,BankTransfer,5,0,4.2,20,208.59
89468,07399ae1-3491-44bf-8fb5-912e50825e7c,Home,74.63,4,2025-04-26,Africa,Cash,4,0,2.9,0,298.52
89469,2123ded8-7f41-4243-8603-dee672a1b477,Automotive,404.75,2,2023-02-17,North America,BankTransfer,2,0,2.6,5,769.02
89470,a99de436-5e75-40b4-9b59-d41b0c7cbd0f,Sports,110.0,2,2023-01-02,Oceania,BankTransfer,9,0,2.2,0,220.0
89471,e95fc610-06d0-4c03-aa2d-f50ad8b835bc,Sports,405.92,3,2024-04-23,Africa,Cash,3,1,4.5,10,1095.98
