order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue,year,month,week,day_of_week,discounted_price,revenue_per_unit,daily_demand
66804,1701da3f-94b3-4d25-ab62-0335aee1884a,Beauty,165.43,3,2025-04-26,Africa,BankTransfer,9,0,3.3,10,446.66,2025,4,17,5,148.887,148.88666666666668,44
66805,454e3ce9-f117-4a00-bd9b-defae130c252,Automotive,452.44,1,2025-07-08,Europe,Cash,7,0,4.9,10,407.2,2025,7,28,1,407.196,407.2,46
66806,5647502e-a0c6-46eb-a12c-0dd451388429,Automotive,307.278,5,2025-11-27,South America,BankTransfer,3,0,4.3,5,1459.57,2025,11,48,3,291.9141,291.914,48
66807,7ea1b026-13d1-4937-9f64-95e771728dee,Automotive,152.38,4,2025-02-09,Africa,BankTransfer,9,0,2.3,20,487.62,2025,2,6,6,121.904,121.905,47
66808,53c6ec63-9a6d-45b9-bd5c-f15f8569368f,Beauty,12.933,3,2024-11-16,Europe,BankTransfer,9,0,2.1,15,32.98,2024,11,46,5,10.99305,10.993333333333332,81
66809,c238527b-163e-4499-b156-e9c60c21cc79,Toys,267.46,3,2024-07-21,Africa,Cash,8,0,2.2,0,802.38,2024,7,29,6,267.46,267.46,21
66810,a88c7121-0e45-4240-8b28-2a6e66976d78,Sports,287.15,5,2025-01-04,Asia,CreditCard,4,0,2.3,15,1220.39,2025,1,1,5,244.0775,244.07800000000003,42
66811,14b4cfa7-424c-4538-ab2f-2142b2eb282d,Fashion,452.03,2,2025-12-12,Asia,CreditCard,2,0,2.2,15,768.45,2025,12,50,4,384.22549999999995,384.225,46
66812,1650bbe7-0ac0-448f-8a4a-08c645931e4f,Sports,323.25,2,2025-08-24,Africa,BankTransfer,4,0,2.5,5,614.17,2025,8,34,6,307.0875,307.085,51
66813,2e171721-b17e-49ed-b54b-b2c07aa15f64,Automotive,160.38,3,2024-11-09,North America,Cash,5,0,3.8,5,457.08,2024,11,45,5,152.361,152.35999999999999,73
66814,b8a1f1b3-f654-4257-a9e4-30d6a7ba7a0f,Fashion,111.76,4,2023-08-22,Europe,CreditCard,9,0,3.6,10,402.34,2023,8,34,1,100.584,100.585,50
66815,18f3dc39-23e6-496d-b0e1-f3f56570e37e,Fashion,65.9,1,2024-03-31,Oceania,Cash,7,0,2.3,0,65.9,2024,3,13,6,65.9,65.9,33
66816,35c5f871-0f83-461c-ae3c-43a925307638,Toys,360.26,3,2024-12-21,South America,BankTransfer,6,0,4.1,0,1080.78,2024,12,51,5,360.26,360.26,34
66817,50c88986-381e-4058-9d4e-0719dd6a76d9,Toys,38.63,2,2025-05-03,Oceania,BankTransfer,8,0,2.1,5,73.4,2025,5,18,5,36.6985,36.7,41
66818,0bf8124e-3379-403a-a3be-ad0c5a68a7c4,Fashion,407.52,4,2023-01-01,Europe,CreditCard,8,0,4.4,0,1630.08,2023,1,52,6,407.52,407.52,48
66819,163c2b83-031a-4d47-ad36-871384166f2c,Toys,32.72,1,2024-07-10,Africa,PayPal,4,0,2.7,0,32.72,2024,7,28,2,32.72,32.72,35
66820,ccb0383e-a51b-4d7d-9aa4-c4c48780cec7,Sports,231.31,4,2024-01-20,Europe,Cash,4,0,4.3,0,925.24,2024,1,3,5,231.31,231.31,54
66821,62ad4ea4-eb64-4676-b0ca-4deea357f715,Automotive,230.148,2,2024-11-19,Africa,PayPal,7,0,3.5,0,460.3,2024,11,47,1,230.148,230.15,24
66822,12408a66-f66b-48c1-a876-117ba0081370,Home,363.096,4,2023-11-24,Asia,PayPal,7,0,4.9,15,1234.53,2023,11,47,4,308.6316,308.6325,52
66823,d649d122-0cd7-41c3-bfa8-e134bcb84dc0,Beauty,44.388,3,2025-11-03,South America,CreditCard,9,0,4.6,5,126.51,2025,11,45,0,42.1686,42.17,56
66824,e1645f55-abd0-4a65-8990-4b66d3259efd,Automotive,108.04,4,2023-08-08,Africa,BankTransfer,8,0,3.9,5,410.55,2023,8,32,1,102.638,102.6375,46
66825,a98d60e9-ab21-4bf4-94ae-05df777edf4d,Home,284.24,5,2024-05-20,Oceania,BankTransfer,3,0,2.1,0,1421.2,2024,5,21,0,284.24,284.24,43
66826,e6eb45a3-fbef-4069-98f6-b696c91c9320,Toys,437.54,2,2023-08-27,Asia,CreditCard,7,0,3.0,15,743.82,2023,8,34,6,371.909,371.91,52
66827,45cdbea8-e34a-4a39-bfe1-44c1d726ccd4,Sports,459.32,5,2024-06-20,Africa,CreditCard,8,0,2.1,10,2066.94,2024,6,25,3,413.388,413.38800000000003,30
66828,d873eb47-08c0-4c15-9ec6-f21284fbd51f,Toys,214.57,2,2024-03-25,North America,CreditCard,8,0,4.4,20,343.31,2024,3,13,0,171.656,171.655,48
66829,d8ee2cd0-0103-40eb-b204-13608eb3f0eb,Fashion,359.74,2,2024-04-16,Oceania,Cash,6,0,2.3,20,575.58,2024,4,16,1,287.79200000000003,287.79,34
66830,9af25d7f-8544-49a7-962b-d4b97ba19443,Automotive,129.105,2,2024-11-12,Asia,CreditCard,7,0,4.6,20,206.57,2024,11,46,1,103.28399999999999,103.285,59
66831,dd669a5e-2116-4140-adc2-5677df043949,Toys,226.6,2,2025-03-28,Oceania,PayPal,5,0,2.9,15,385.22,2025,3,13,4,192.60999999999999,192.61,55
66832,6eef24e3-7d20-40fb-b52a-84acfd4b4bd6,Toys,138.39,3,2025-05-22,Oceania,BankTransfer,3,0,4.1,5,394.41,2025,5,21,3,131.4705,131.47,64
66833,08df0148-d0a6-4ec4-999c-b75b895fb1b2,Automotive,94.806,3,2023-11-01,South America,PayPal,3,0,4.4,0,284.42,2023,11,44,2,94.806,94.80666666666667,58
66834,41be8f58-0bcf-4ba4-8f04-d8d1feeb7422,Home,87.93,5,2023-07-03,South America,CreditCard,3,0,2.9,0,439.65,2023,7,27,0,87.93,87.92999999999999,37
66835,c48d9b0a-f512-41a1-98f8-013364833d75,Fashion,205.22,1,2024-04-09,South America,Cash,2,0,3.9,0,205.22,2024,4,15,1,205.22,205.22,41
66836,c902b2b5-2916-4e24-af7f-b55daeb95c39,Electronics,370.43,5,2023-06-17,South America,BankTransfer,8,0,2.4,5,1759.54,2023,6,24,5,351.9085,351.908,26
66837,e423736b-3b2b-4669-a449-023004e2607b,Sports,481.74,3,2024-10-10,Asia,CreditCard,6,0,2.4,0,1445.22,2024,10,41,3,481.74,481.74,23
66838,c351cbdb-69e8-4626-ba02-8b5e2d84972b,Sports,113.67,1,2024-02-28,North America,BankTransfer,8,0,4.3,0,113.67,2024,2,9,2,113.67,113.67,26
66839,31efbbc1-60cf-4dcb-85aa-818297087a2b,Electronics,370.161,6,2025-11-22,Asia,Cash,8,0,2.4,0,2220.97,2025,11,47,5,370.161,370.16166666666663,70
66840,5c1d831c-35bb-4496-930a-53a9fe99ae23,Sports,386.99,4,2023-07-10,South America,BankTransfer,3,0,4.9,0,1547.96,2023,7,28,0,386.99,386.99,56
66841,060bde62-ab75-4d39-8515-f07a1ad7a950,Home,119.14,4,2023-03-15,Asia,Cash,1,0,2.1,0,476.56,2023,3,11,2,119.14,119.14,59
66842,dba6aca5-f771-4893-a96c-7ae66757cfa9,Toys,110.42,2,2025-09-22,Asia,CreditCard,4,0,2.1,0,220.84,2025,9,39,0,110.42,110.42,37
66843,b1defc1f-7500-469a-8029-51c3b30b0b18,Electronics,112.74,4,2025-07-27,Africa,PayPal,8,0,2.8,15,383.32,2025,7,30,6,95.829,95.83,40
66844,5af51cb1-d8a0-43c5-983e-c3048f4e5c4d,Fashion,27.59,4,2023-08-28,Oceania,Cash,7,0,3.9,0,110.36,2023,8,35,0,27.59,27.59,42
66845,fa5fd972-75f7-42cc-8c3f-a90f22e0825a,Electronics,193.49,3,2024-06-24,North America,Cash,2,0,3.5,20,464.38,2024,6,26,0,154.79200000000003,154.79333333333332,32
66846,7a0e4324-93c8-42a5-a344-cae07a43c7fe,Toys,387.72,5,2023-11-08,Africa,BankTransfer,6,0,3.7,0,1938.6,2023,11,45,2,387.72,387.71999999999997,72
66847,87904407-826d-4d63-a6fc-5ee11edb624e,Sports,369.91,2,2023-12-05,North America,CreditCard,6,0,4.2,0,739.82,2023,12,49,1,369.91,369.91,51
66848,f766f877-2cdc-4c97-afb2-7dc0b6e5ed58,Toys,5.38,3,2024-02-14,Asia,Cash,8,0,4.2,0,16.14,2024,2,7,2,5.38,5.38,37
66849,5e61bff1-a1ab-405d-bac1-90c50d085ce2,Sports,55.97,2,2023-08-13,South America,BankTransfer,2,0,3.3,20,89.55,2023,8,32,6,44.776,44.775,31
66850,ee0f65ed-4c47-4a67-a2d9-68dc04098c36,Sports,223.58,3,2024-02-23,South America,BankTransfer,4,0,3.1,0,670.74,2024,2,8,4,223.58,223.58,32
66851,f185fc01-44d3-4e35-bf42-ea73efb0a17b,Home,451.93,2,2025-08-07,Africa,Cash,3,0,4.8,15,768.28,2025,8,32,3,384.1405,384.14,69
66852,f2c5862c-dde3-4849-9bd0-4a466e9d574f,Sports,143.95,4,2023-03-26,South America,BankTransfer,7,0,3.5,0,575.8,2023,3,12,6,143.95,143.95,43
66853,4cbf2b75-1e90-4754-a7c5-430e6c6d7263,Electronics,458.13,5,2023-01-22,Africa,BankTransfer,2,0,2.1,0,2290.65,2023,1,3,6,458.13,458.13,31
66854,47de04bf-fcb7-41c7-b263-cb0467290eb0,Fashion,76.96,4,2024-09-19,Europe,Cash,6,0,3.2,5,292.45,2024,9,38,3,73.112,73.1125,39
66855,651ae2d1-f8ae-412d-81c7-2103d1145ad9,Fashion,147.99,2,2025-12-19,Europe,CreditCard,9,0,2.7,0,295.98,2025,12,51,4,147.99,147.99,49
66856,897b7126-07f2-429e-8ca0-677fb2c69b2a,Automotive,367.79,2,2025-02-03,North America,Cash,3,0,2.1,0,735.58,2025,2,6,0,367.79,367.79,38
66857,26431540-cae7-445a-b446-f3dd687ea652,Toys,30.14,1,2024-04-08,North America,CreditCard,2,0,4.7,0,30.14,2024,4,15,0,30.14,30.14,22
66858,9acd427e-8a06-4837-8223-b53f3eb507dc,Toys,441.79,5,2024-09-07,Oceania,Cash,4,0,3.6,20,1767.16,2024,9,36,5,353.432,353.432,56
66859,c3980117-e83c-48b3-a5a1-67948da47d60,Toys,48.95,2,2024-09-26,Africa,BankTransfer,4,0,2.3,5,93.0,2024,9,39,3,46.5025,46.5,42
66860,4f77a009-7d98-4824-856c-762fccb58766,Toys,277.59,1,2023-02-05,North America,BankTransfer,7,0,4.8,0,277.59,2023,2,5,6,277.59,277.59,21
66861,c5128bbd-8599-4b12-a2fc-717c6fe69da7,Automotive,18.43,5,2024-05-04,North America,PayPal,9,0,2.4,15,78.33,2024,5,18,5,15.6655,15.666,36
66862,deab8c66-99b7-4001-b558-45fc18107c54,Electronics,57.0,1,2023-12-13,Oceania,BankTransfer,5,0,2.9,10,51.3,2023,12,50,2,51.300000000000004,51.3,43
66863,4e86cb27-c1ab-47e2-9af3-d49a48721421,Home,340.2,4,2025-01-13,Europe,BankTransfer,1,0,3.8,15,1156.68,2025,1,3,0,289.16999999999996,289.17,49
66864,996f6a8d-1810-4590-a6df-633592ed408d,Beauty,171.67,2,2025-12-30,Europe,BankTransfer,3,0,3.4,0,343.34,2025,12,1,1,171.67,171.67,63
66865,d3363ad7-e01b-4546-a63f-b9a9d5610aa9,Automotive,466.59,4,2023-09-12,Asia,BankTransfer,6,0,4.6,5,1773.04,2023,9,37,1,443.2605,443.26,26
66866,52520540-200b-4b70-9b51-92e5a7e3adfd,Home,306.27,4,2023-07-02,North America,PayPal,1,0,4.7,10,1102.57,2023,7,26,6,275.643,275.6425,60
66867,ece6686f-10e3-4bff-b475-f7fb737e1396,Electronics,196.93,2,2024-08-20,Oceania,PayPal,5,0,3.3,0,393.86,2024,8,34,1,196.93,196.93,37
66868,410faa87-ed52-4013-9555-8194aed7997a,Beauty,39.17,2,2024-08-10,Asia,CreditCard,9,0,2.5,10,70.51,2024,8,32,5,35.253,35.255,44
66869,07354eff-d4a4-48a9-8edb-b5a3b6bcad39,Automotive,297.46,3,2023-04-06,Oceania,PayPal,4,0,3.0,10,803.14,2023,4,14,3,267.714,267.7133333333333,50
66870,24fd2497-8567-4c5b-911e-7b420fceafe7,Sports,99.576,2,2024-11-15,Europe,CreditCard,1,1,3.2,20,159.32,2024,11,46,4,79.6608,79.66,43
66871,d10c921e-165b-48d8-ba48-3fdf9953fb21,Automotive,426.98,5,2025-09-09,North America,BankTransfer,3,0,3.8,15,1814.66,2025,9,37,1,362.933,362.932,34
66872,f42374d1-74cc-494c-9e6d-9fdc5e2e9c29,Fashion,287.51,3,2024-08-29,Asia,PayPal,6,0,4.5,5,819.4,2024,8,35,3,273.1345,273.1333333333333,56
66873,57fbf2e0-8485-4de4-af00-41023012c1e3,Fashion,283.38,5,2025-05-20,South America,PayPal,6,0,4.3,15,1204.36,2025,5,21,1,240.873,240.87199999999999,48
66874,59214008-5888-4130-acbc-55b6bbb30571,Sports,348.71,4,2023-06-02,Africa,CreditCard,9,0,2.1,0,1394.84,2023,6,22,4,348.71,348.71,45
66875,e3791551-cf7f-4b9a-b8e5-1c0812547934,Fashion,315.909,5,2025-11-22,Asia,Cash,3,1,3.7,15,1342.61,2025,11,47,5,268.52265,268.522,67
66876,76c377e3-bd5d-467f-bedf-d7533fd45c1b,Electronics,383.88,2,2024-01-28,Africa,Cash,3,0,3.9,10,690.98,2024,1,4,6,345.492,345.49,49
66877,82d59cc4-8e34-4a00-a7a2-04cda8db65bd,Toys,307.86,1,2023-05-16,Asia,Cash,9,0,3.8,0,307.86,2023,5,20,1,307.86,307.86,30
66878,2108cb89-24db-4708-9b60-d88d32d3c52e,Toys,489.07,4,2024-08-05,Europe,BankTransfer,7,0,3.2,5,1858.47,2024,8,32,0,464.6165,464.6175,43
66879,100cb2a0-209a-4db3-b789-1ccc7f233734,Electronics,366.09,3,2025-02-17,Oceania,CreditCard,6,0,4.9,15,933.53,2025,2,8,0,311.1765,311.1766666666667,48
66880,bb628593-a230-4021-9114-33abc86cd5af,Beauty,164.39,2,2023-09-21,South America,PayPal,7,0,4.2,0,328.78,2023,9,38,3,164.39,164.39,50
66881,938b9df1-8ea8-44ca-84e8-70f2743fc6c1,Sports,289.46,2,2024-07-18,South America,BankTransfer,2,0,4.5,0,578.92,2024,7,29,3,289.46,289.46,49
66882,dcad6231-b78f-4c57-a492-e1dd799cd919,Sports,343.63,1,2025-09-13,Oceania,PayPal,5,0,2.9,0,343.63,2025,9,37,5,343.63,343.63,36
66883,73408445-710f-46b9-b691-9464b1c87919,Electronics,313.26,5,2024-07-18,South America,BankTransfer,2,0,2.3,5,1487.98,2024,7,29,3,297.597,297.596,46
66884,f52667bf-e384-46fa-80ca-22c79a40564a,Electronics,337.8,2,2025-04-24,South America,BankTransfer,9,0,4.4,0,675.6,2025,4,17,3,337.8,337.8,40
66885,4a058af1-43f3-4618-a20f-446c6867c7b6,Toys,46.32,4,2025-09-12,Asia,CreditCard,2,0,2.6,5,176.02,2025,9,37,4,44.004,44.005,31
66886,9daa030b-5526-48ce-a926-c075da4c4c81,Electronics,134.32,2,2024-02-05,Europe,CreditCard,7,0,4.9,0,268.64,2024,2,6,0,134.32,134.32,33
66887,76374488-81fc-4117-8edd-3f5142b48bf5,Electronics,116.27,1,2025-01-27,Europe,Cash,1,0,3.2,0,116.27,2025,1,5,0,116.27,116.27,61
66888,0dc9e2df-b450-4dda-bddb-3958fbaa336c,Beauty,417.47,2,2024-10-29,South America,BankTransfer,6,0,4.9,5,793.19,2024,10,44,1,396.5965,396.595,53
66889,89be49d2-0958-458a-b8ef-dfc78fe134e0,Sports,272.23,2,2024-10-09,Africa,Cash,1,0,4.1,0,544.46,2024,10,41,2,272.23,272.23,46
66890,1ef94d29-30fc-4da7-b466-7eaf116b9d69,Toys,450.79,5,2024-09-05,Africa,PayPal,7,0,5.0,0,2253.95,2024,9,36,3,450.79,450.78999999999996,53
66891,d8ad8a84-d791-4d72-b572-d60fb9422156,Automotive,256.68,3,2024-02-23,Asia,PayPal,2,0,2.2,0,770.04,2024,2,8,4,256.68,256.68,45
66892,0b9bbd8c-2ddb-456c-b605-d0266d1ab1ec,Home,110.59,3,2025-10-31,Oceania,Cash,2,0,2.5,0,331.77,2025,10,44,4,110.59,110.58999999999999,39
66893,78c43a95-47f5-41aa-8eb9-8e5cea5f9904,Electronics,396.68,1,2023-12-21,North America,CreditCard,8,0,2.2,0,396.68,2023,12,51,3,396.68,396.68,46
66894,0ed6559c-f1a2-4e7b-9327-958021336952,Home,90.08,4,2023-08-26,Oceania,CreditCard,9,0,4.1,0,360.32,2023,8,34,5,90.08,90.08,39
66895,9df10cb4-7b9b-43c5-903f-ff663143387a,Beauty,405.47,4,2024-04-12,Europe,PayPal,5,0,2.8,20,1297.5,2024,4,15,4,324.37600000000003,324.375,22
66896,90939e31-4211-4c65-8a16-f6ce80c320ee,Beauty,109.56,1,2023-09-06,North America,Cash,5,1,2.2,0,109.56,2023,9,36,2,109.56,109.56,59
66897,77746f4e-d8a1-4005-b888-89c631d5bf7e,Electronics,371.88,2,2023-02-01,Europe,CreditCard,1,0,3.0,0,743.76,2023,2,5,2,371.88,371.88,22
66898,ec75192a-cf92-4cf9-a290-7d659cfae2eb,Sports,169.94,1,2025-06-17,North America,Cash,8,0,3.5,15,144.45,2025,6,25,1,144.44899999999998,144.45,36
66899,5a8827c5-7d19-4122-a817-5d5e9416bf86,Toys,212.2,4,2024-12-31,Asia,Cash,6,0,3.3,0,848.8,2024,12,1,1,212.2,212.2,39
66900,105055d2-ebb7-4c50-82fb-358c653e974b,Home,99.46,2,2023-03-14,Oceania,BankTransfer,8,0,4.2,0,198.92,2023,3,11,1,99.46,99.46,41
66901,d9b810dc-5509-4e3a-bf06-1f64515c1b2b,Sports,283.131,6,2023-11-29,Europe,PayPal,7,0,3.8,10,1528.91,2023,11,48,2,254.81789999999998,254.81833333333336,58
66902,536da4ed-5bd9-4b24-bbc2-d31d1a6515e2,Automotive,397.48,4,2025-03-16,Asia,BankTransfer,1,0,4.3,15,1351.43,2025,3,11,6,337.858,337.8575,48
66903,6a7c54f4-783d-4d45-879e-4ba14dbede3d,Sports,433.58,2,2023-07-01,South America,Cash,8,0,3.0,0,867.16,2023,7,26,5,433.58,433.58,39
66904,e9f0b756-8f59-45f3-b497-89eab7ef6278,Sports,58.79,4,2023-08-31,Africa,BankTransfer,9,0,4.0,0,235.16,2023,8,35,3,58.79,58.79,51
66905,f8909b87-ce98-455c-9067-2491e9f61472,Electronics,103.72,5,2023-08-08,Asia,Cash,8,0,4.5,20,414.88,2023,8,32,1,82.976,82.976,31
66906,2f47448b-7819-4e86-83cb-4736d99fe6a4,Sports,16.92,3,2024-12-14,Europe,CreditCard,7,0,3.9,0,50.76,2024,12,50,5,16.92,16.919999999999998,69
66907,664266d3-fc31-4727-8fed-7013c3a3fb4e,Beauty,358.23,3,2023-10-04,Europe,CreditCard,9,0,2.6,0,1074.69,2023,10,40,2,358.23,358.23,41
66908,d9e4f3eb-fff9-41bd-a65b-2f934772c4ed,Sports,104.43,5,2024-04-03,Europe,BankTransfer,7,0,4.0,0,522.15,2024,4,14,2,104.43,104.42999999999999,37
66909,30ca0d10-e88e-4114-9f5c-9b14badbe992,Sports,189.51,1,2024-06-25,North America,BankTransfer,8,0,3.9,5,180.03,2024,6,26,1,180.03449999999998,180.03,48
66910,1301a87c-96ed-435f-a8c8-e543a23cdb88,Sports,270.0,4,2025-10-26,Oceania,Cash,9,0,4.6,10,972.0,2025,10,43,6,243.0,243.0,32
66911,a52244d7-b4be-468c-ae0a-acd5b1366d68,Beauty,94.21,3,2025-06-05,Asia,CreditCard,3,0,2.7,0,282.63,2025,6,23,3,94.21,94.21,44
66912,d09a6718-9add-4ae4-9a9c-5d8f6e093974,Fashion,461.09,5,2024-08-13,South America,Cash,4,0,2.5,5,2190.18,2024,8,33,1,438.03549999999996,438.03599999999994,45
66913,e363786d-0df1-44ba-bb24-017753dc6efd,Fashion,307.38,1,2023-01-10,Asia,CreditCard,5,0,3.8,5,292.01,2023,1,2,1,292.01099999999997,292.01,43
66914,51cee6ab-b9da-4c63-9d67-95797dfa5930,Beauty,360.32,5,2023-12-10,Europe,BankTransfer,9,0,2.5,0,1801.6,2023,12,49,6,360.32,360.32,67
66915,584d47c2-ceac-4dfb-bcc9-c5f5d9006056,Automotive,233.6,1,2024-07-27,Asia,Cash,9,0,3.0,10,210.24,2024,7,30,5,210.24,210.24,67
66916,f24d4dc0-6940-4ab8-a0ed-879d278b930b,Beauty,410.61,3,2024-03-15,Oceania,BankTransfer,6,0,2.3,0,1231.83,2024,3,11,4,410.61,410.60999999999996,51
66917,b50fae0b-7a01-4884-97e7-ac480914bf86,Electronics,422.06,4,2025-05-07,Oceania,BankTransfer,8,0,4.9,15,1435.0,2025,5,19,2,358.751,358.75,32
66918,0e33c47e-5e64-4666-bb24-dad5a5d0b138,Electronics,28.47,2,2025-04-13,North America,BankTransfer,5,1,2.4,0,56.94,2025,4,15,6,28.47,28.47,33
66919,9efc5443-952c-490a-ad26-6ccd6aaa34ec,Toys,490.57,3,2025-09-02,Africa,PayPal,2,0,2.7,15,1250.95,2025,9,36,1,416.98449999999997,416.98333333333335,48
66920,3a03ce9e-1c91-4142-b88d-7439a9e02b64,Automotive,325.83,2,2025-04-04,Asia,Cash,9,0,3.8,0,651.66,2025,4,14,4,325.83,325.83,56
66921,3ba6f286-14e2-478c-a1f5-65f12d89c247,Electronics,340.14,1,2024-12-05,Asia,BankTransfer,5,0,2.7,10,306.13,2024,12,49,3,306.126,306.13,53
66922,c3d8ea9a-4f6f-4ed3-8376-c0716d32d185,Toys,414.42,2,2023-07-14,Europe,BankTransfer,3,0,3.3,0,828.84,2023,7,28,4,414.42,414.42,33
66923,9d36fee1-9bf3-4727-b7fc-4872024d7085,Electronics,170.22,1,2024-07-06,Asia,PayPal,9,0,4.3,15,144.69,2024,7,27,5,144.68699999999998,144.69,31
66924,f4121b65-45c0-4a9b-bb22-d7d204e2615b,Electronics,265.65,2,2024-01-02,Europe,CreditCard,7,0,4.8,10,478.17,2024,1,1,1,239.08499999999998,239.085,47
66925,85ea8a4d-b0c3-42d4-931c-d2e23ca7b3b0,Electronics,197.65,5,2024-10-19,South America,Cash,4,0,4.6,5,938.84,2024,10,42,5,187.76749999999998,187.768,45
66926,774ac618-4f93-4a38-b92f-493221a1f354,Home,143.42,1,2023-05-16,Asia,Cash,4,0,3.7,15,121.91,2023,5,20,1,121.90699999999998,121.91,64
66927,26ef5112-9ccb-4ffe-99f6-34a419978f23,Electronics,469.46,2,2024-09-27,Asia,BankTransfer,9,0,3.1,20,751.14,2024,9,39,4,375.568,375.57,63
66928,8b6037a0-e769-46fb-8b28-47e3fa65dbf6,Home,367.59,2,2025-01-02,Asia,BankTransfer,7,0,3.9,15,624.9,2025,1,1,3,312.45149999999995,312.45,55
66929,215180ec-9d7d-40dd-a405-c1f85d0b8baa,Beauty,101.87,3,2023-10-07,Asia,CreditCard,2,0,3.1,10,275.05,2023,10,40,5,91.683,91.68333333333334,25
66930,924ab063-dfa8-4df7-aa5a-ca99335bf36f,Toys,185.93,1,2023-07-02,North America,Cash,6,0,4.3,0,185.93,2023,7,26,6,185.93,185.93,41
66931,87006b4d-2d33-4ab0-8951-691a4add9f76,Fashion,349.96,3,2023-12-09,Europe,Cash,5,0,2.9,5,997.39,2023,12,49,5,332.462,332.4633333333333,37
66932,6160e682-247a-4fff-a4a5-b343c6d22964,Home,375.56,5,2024-01-17,Oceania,PayPal,6,0,2.9,10,1690.02,2024,1,3,2,338.004,338.004,47
66933,46937ac5-818a-4c08-b2d4-11279fd33593,Beauty,302.076,6,2023-11-08,North America,PayPal,5,0,3.2,5,1721.83,2023,11,45,2,286.9722,286.97166666666664,70
66934,ce29e599-ac03-4767-abfd-5e1d7b76df98,Automotive,483.69,5,2024-02-16,Asia,CreditCard,3,0,4.5,0,2418.45,2024,2,7,4,483.69,483.68999999999994,59
66935,16bc07fb-cbe5-4b52-8c40-473dc94a3ddc,Sports,277.37,3,2025-10-19,Europe,Cash,2,0,4.7,10,748.9,2025,10,42,6,249.633,249.63333333333333,46
66936,ccac1c4b-6f4a-466a-b37a-33e21aaa626a,Beauty,272.0,1,2024-10-28,Asia,CreditCard,4,0,3.8,10,244.8,2024,10,44,0,244.8,244.8,35
66937,73aca360-1a3c-4802-8841-d320c802319c,Home,46.1,5,2023-04-10,Asia,CreditCard,9,0,4.6,0,230.5,2023,4,15,0,46.1,46.1,43
66938,54697575-f5ca-4b7e-a91a-94bd8fabc8e6,Home,422.57,5,2025-12-29,Europe,CreditCard,5,0,2.9,0,2112.85,2025,12,1,0,422.57,422.57,58
66939,327e0ab0-74ff-441c-81ae-d615d9cf3d74,Electronics,473.16,1,2025-08-19,Asia,PayPal,7,0,4.3,10,425.84,2025,8,34,1,425.84400000000005,425.84,38
66940,e6947082-8f4c-4dff-b62f-5b2eb58c989f,Beauty,291.68,2,2025-04-22,Africa,CreditCard,1,0,3.8,0,583.36,2025,4,17,1,291.68,291.68,31
66941,fdd52643-a488-4224-8993-3e8319fd733a,Automotive,179.54,3,2024-05-22,Africa,PayPal,3,0,2.9,0,538.62,2024,5,21,2,179.54,179.54,32
66942,39f727c0-8745-4af6-9346-dbe0a09982dc,Home,332.65,5,2023-05-21,Asia,Cash,1,0,4.5,0,1663.25,2023,5,20,6,332.65,332.65,46
66943,616d49ae-b2ee-4d82-974e-91f728ddf5b6,Toys,73.368,5,2025-11-27,North America,Cash,9,0,3.3,0,366.84,2025,11,48,3,73.368,73.368,51
66944,75618726-5607-4fad-bde9-4d9ad57e1665,Fashion,246.02,3,2025-02-13,Oceania,BankTransfer,1,0,4.3,0,738.06,2025,2,7,3,246.02,246.01999999999998,34
66945,290e0adc-f01c-483d-aedf-e41d924cb19c,Sports,197.51,4,2024-04-06,South America,PayPal,8,0,2.4,0,790.04,2024,4,14,5,197.51,197.51,32
66946,4f0be651-589e-4921-8509-12d8808928bf,Toys,76.76,4,2025-02-03,Asia,Cash,8,0,4.8,15,260.98,2025,2,6,0,65.24600000000001,65.245,57
66947,547eeb01-6769-4cc9-aecb-496240c90686,Fashion,169.24,2,2023-09-04,North America,BankTransfer,9,0,3.3,20,270.78,2023,9,36,0,135.39200000000002,135.39,41
66948,9ab86bf3-e4f9-47a6-b9ab-333db2083c12,Home,315.57,5,2024-08-08,Africa,CreditCard,8,0,3.0,0,1577.85,2024,8,32,3,315.57,315.57,58
66949,b55c73cc-cb70-40db-8920-f0ba5d7637ea,Sports,395.61,2,2025-12-22,Africa,CreditCard,4,0,2.0,10,712.1,2025,12,52,0,356.04900000000004,356.05,54
66950,58e596c8-a239-4851-bc43-9b5375a155d3,Home,256.9,5,2023-12-05,North America,CreditCard,8,0,4.2,15,1091.82,2023,12,49,1,218.36499999999998,218.36399999999998,55
66951,64c9619d-86f6-4787-83d2-b7d25619dc75,Electronics,220.39,3,2023-02-13,Africa,CreditCard,4,0,4.6,5,628.11,2023,2,7,0,209.37049999999996,209.37,60
66952,1ac96f3a-ed84-4eba-afee-b86e2830e464,Sports,105.92,4,2023-05-18,Oceania,BankTransfer,1,0,2.4,10,381.31,2023,5,20,3,95.328,95.3275,62
66953,4c07b0fd-0b57-49d3-8e6e-62634f7c2a58,Fashion,293.17,1,2024-12-08,Oceania,BankTransfer,2,0,3.2,5,278.51,2024,12,49,6,278.5115,278.51,24
66954,532038f0-bd3d-41f4-8a83-fefd4df70b67,Sports,394.09,2,2025-10-02,South America,PayPal,3,0,3.5,10,709.36,2025,10,40,3,354.681,354.68,41
